trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
270,False,"{'a': 0.6, 'e': 1.3717421124828532e-05}",30,19,17.39742810506982,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.6, 'e': 1.3616372326084885e-05}",30,4,44.30615291221962,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.6, 'e': 1.351643598615917e-05}",20,11,17.4154301110903,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.6, 'e': 1.3417595835178253e-05}",20,4,24.606013689271172,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.6, 'e': 1.3319835899621716e-05}",20,12,12.945350180035351,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.6, 'e': 1.3223140495867768e-05}",25,12,23.56601194056317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.6, 'e': 1.312749422390254e-05}",25,11,27.724565292972805,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.6, 'e': 1.3032881961188077e-05}",20,9,20.054617244781074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.6, 'e': 1.2939288856684436e-05}",20,2,33.283027090377146,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.6, 'e': 1.2846700325021518e-05}",20,0,26.07330494992377,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
280,False,"{'a': 0.6, 'e': 1.2755102040816327e-05}",25,14,21.100551311351683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.6, 'e': 1.2664479933131545e-05}",30,14,31.181076906986327,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.6, 'e': 1.2574820180071425e-05}",25,15,18.836243808469884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.6, 'e': 1.2486109203511094e-05}",25,0,32.41905251983703,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
284,False,"{'a': 0.6, 'e': 1.2398333663955564e-05}",20,13,8.972649435008217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.6, 'e': 1.2311480455524777e-05}",20,0,27.27768819874261,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
286,False,"{'a': 0.6, 'e': 1.2225536701061176e-05}",20,12,13.74343437461058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.6, 'e': 1.2140489747356409e-05}",25,0,0.8806523981602417,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
288,False,"{'a': 0.6, 'e': 1.2056327160493826e-05}",30,16,21.792707265113663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.6, 'e': 1.1973036721303624e-05}",20,12,14.62630733005058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.6, 'e': 1.1890606420927467e-05}",20,8,21.30194920987055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.6, 'e': 1.1809024456489649e-05}",25,0,36.82169722591103,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
292,False,"{'a': 0.6, 'e': 1.1728279226871834e-05}",20,3,30.1455977168451,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.6, 'e': 1.1648359328588568e-05}",20,10,21.5714923649073,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.6, 'e': 1.156925355176084e-05}",20,15,10.735670760950319,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.6, 'e': 1.1490950876185005e-05}",20,9,19.901695998409014,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.6, 'e': 1.1413440467494522e-05}",20,13,11.461523150504512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 1.1336711673412011e-05}",20,13,12.710402342371435,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.6, 'e': 1.1260754020089185e-05}",20,0,27.97723620615755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.6, 'e': 1.1185557208532343e-05}",25,2,35.13371487441376,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.6, 'e': 1.1111111111111112e-05}",20,8,20.517500188007762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.6, 'e': 1.1037405768148255e-05}",30,15,24.605076995081646,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.6, 'e': 1.0964431384588396e-05}",30,10,-4.404710894954539,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
303,False,"{'a': 0.6, 'e': 1.0892178326743566e-05}",25,16,16.528287791870994,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.6, 'e': 1.0820637119113573e-05}",20,5,21.762456599683713,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.6, 'e': 1.0749798441279227e-05}",20,0,28.982559590753183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.6, 'e': 1.0679653124866504e-05}",20,9,19.638454487297793,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.6, 'e': 1.0610192150579848e-05}",25,3,33.15580213330463,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.6, 'e': 1.0541406645302749e-05}",20,13,13.126432769646545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.6, 'e': 1.0473287879263938e-05}",20,11,15.807718303287007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.6, 'e': 1.040582726326743e-05}",20,13,10.820978246032373,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.6, 'e': 1.0339016345984843e-05}",30,12,28.903336217423334,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.6, 'e': 1.027284681130835e-05}",20,3,30.219648000654086,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.6, 'e': 1.0207310475762742e-05}",25,18,10.898483102430017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.6, 'e': 1.014239928597509e-05}",20,6,23.690316582847057,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.6, 'e': 1.0078105316200555e-05}",25,16,19.513106894354006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.6, 'e': 1.00144207659029e-05}",25,19,10.575087334253489,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.6, 'e': 9.95133795738837e-06}",20,11,16.042817412919074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,2,32.39863371285558,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,6,22.747630882595338,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,9,32.51500191995335,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,4,37.520871197299506,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",30,8,37.16125326738188,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",30,21,20.445088344603366,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,12,12.594597875807297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,8,32.14893462214601,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,15,19.431362959901218,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,5,25.6981829627689,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
